utc_timestamp,Electricity_load,Residential_electricity_price,Residential_solar_generation,Temperature,Relative Humidity
2019-10-04 03:15:00,0.086,0.073070418,0.025,2.6,95.78
2019-10-04 03:30:00,0.124,0.050645503,0.0,2.325,95.69
2019-10-04 03:45:00,0.069,0.074497729,0.009,2.05,95.6
2019-10-04 04:00:00,0.102,0.072198605,0.038,2.3,95.85
2019-10-04 04:15:00,0.135,0.069320965,0.02,2.5,96.05
2019-10-04 04:30:00,0.139,0.058696999,0.002,2.275,95.455
2019-10-04 04:45:00,0.102,0.08445255,0.003,2.05,94.86
2019-10-04 05:00:00,0.103,0.072890113,0.056,2.3,95.11
2019-10-04 05:15:00,0.135,0.072251853,0.085,2.5,95.31
2019-10-04 05:30:00,0.142,0.057341925,0.104,3.075,95.24
2019-10-04 05:45:00,0.109,0.063385901,0.08,3.65,95.17
2019-10-04 06:00:00,0.098,0.033721646,0.142,3.9,95.42
2019-10-04 06:15:00,0.118,0.06776463,0.214,4.1,95.62
2019-10-04 06:30:00,0.137,0.065609487,0.309,4.875,95.015
2019-10-04 06:45:00,0.11,0.081290624,0.368,5.65,94.41
2019-10-04 07:00:00,0.105,0.043789553,0.421,5.9,94.66
2019-10-04 07:15:00,0.135,0.077434814,0.543,6.1,94.86
2019-10-04 07:30:00,0.145,0.058838998,0.62,6.225,93.645
2019-10-04 07:45:00,0.143,0.092892412,0.756,6.35,92.43
2019-10-04 08:00:00,0.107,0.088685117,0.744,6.6,92.68
2019-10-04 08:15:00,0.143,0.053513918,0.784,6.8,92.88
2019-10-04 08:30:00,0.121,0.095071966,0.82,6.875,92.18
2019-10-04 08:45:00,0.107,0.073746726,0.893,6.95,91.48
2019-10-04 09:00:00,0.14,0.093680537,0.93,7.2,91.73
2019-10-04 09:15:00,0.133,0.104338018,0.938,7.4,91.93
2019-10-04 09:30:00,0.143,0.07964736,0.95,7.425,91.215
2019-10-04 09:45:00,0.148,0.098115229,0.99,7.45,90.5
2019-10-04 10:00:00,0.124,0.072414059,1.034,7.7,90.75
2019-10-04 10:15:00,0.117,0.069664523,1.083,7.9,90.95
2019-10-04 10:30:00,0.144,0.094002349,1.101,7.875,89.75
2019-10-04 10:45:00,0.091,0.07514179,1.16,7.85,88.55
2019-10-04 11:00:00,0.094,0.069696301,1.106,8.1,88.8
2019-10-04 11:15:00,0.083,0.060602709,1.027,8.3,89.0
2019-10-04 11:30:00,0.093,0.084603178,0.988,8.175,87.56
2019-10-04 11:45:00,0.138,0.07481933,0.893,8.05,86.12
2019-10-04 12:00:00,0.133,0.073055038,0.913,8.3,86.37
2019-10-04 12:15:00,0.084,0.075300445,0.839,8.5,86.57
2019-10-04 12:30:00,0.123,0.072520774,0.838,8.275,85.205
2019-10-04 12:45:00,0.118,0.061493372,0.775,8.05,83.84
2019-10-04 13:00:00,0.122,0.09060449,0.783,8.3,84.09
2019-10-04 13:15:00,0.113,0.064381712,0.757,8.5,84.29
2019-10-04 13:30:00,0.102,0.053883459,0.73,8.225,83.585
2019-10-04 13:45:00,0.113,0.085519312,0.675,7.95,82.88
2019-10-04 14:00:00,0.128,0.068484393,0.611,8.2,83.13
2019-10-04 14:15:00,0.1,0.077900375,0.509,8.4,83.33
2019-10-04 14:30:00,0.123,0.058264917,0.444,8.075,83.115
2019-10-04 14:45:00,0.099,0.088942107,0.397,7.75,82.9
2019-10-04 15:00:00,0.12,0.07216193,0.346,8.0,83.15
2019-10-04 15:15:00,0.119,0.086728902,0.273,8.2,83.35
2019-10-04 15:30:00,0.086,0.044280539,0.211,7.775,84.075
2019-10-04 15:45:00,0.111,0.047468543,0.175,7.35,84.8
2019-10-04 16:00:00,0.096,0.086142569,0.141,7.6,85.05
2019-10-04 16:15:00,0.127,0.07366905,0.131,7.8,85.25
2019-10-04 16:30:00,0.132,0.07589221,0.079,7.225,87.1
2019-10-04 16:45:00,0.115,0.090421097,0.084,6.65,88.95
2019-10-04 17:00:00,0.115,0.069447878,0.039,6.9,89.2
2019-10-04 17:15:00,0.123,0.050747696,0.039,7.1,89.4
2019-10-04 17:30:00,0.098,0.086789112,0.031,6.075,90.73
2019-10-04 17:45:00,0.095,0.093022797,0.037,5.05,92.06
2019-10-04 18:00:00,0.12,0.069189332,0.0,5.3,92.31
2019-10-04 18:15:00,0.08,0.094906872,0.002,5.5,92.51
2019-10-04 18:30:00,0.124,0.08598632,0.039,4.675,93.12
2019-10-04 18:45:00,0.106,0.07714046,0.022,3.85,93.73
2019-10-04 19:00:00,0.074,0.080584409,0.044,4.1,93.98
2019-10-04 19:15:00,0.092,0.070592484,0.022,4.3,94.18
2019-10-04 19:30:00,0.095,0.064365984,0.044,3.825,94.215
2019-10-04 19:45:00,0.115,0.061991023,0.035,3.35,94.25
2019-10-04 20:00:00,0.086,0.072960592,0.046,3.6,94.5
2019-10-04 20:15:00,0.084,0.063124064,0.045,3.8,94.7
2019-10-04 20:30:00,0.077,0.070377766,0.031,3.375,94.495
2019-10-04 20:45:00,0.109,0.075246323,0.011,2.95,94.29
2019-10-04 21:00:00,0.07,0.092008828,0.0,3.2,94.54
2019-10-04 21:15:00,0.071,0.067622925,0.0,3.4,94.74
2019-10-04 21:30:00,0.083,0.060782143,0.008,2.975,94.02
2019-10-04 21:45:00,0.09,0.072169755,0.043,2.55,93.3
2019-10-04 22:00:00,0.085,0.080442525,0.017,2.8,93.55
2019-10-04 22:15:00,0.114,0.059443571,0.033,3.0,93.75
2019-10-04 22:30:00,0.105,0.046308072,0.035,2.575,93.31
2019-10-04 22:45:00,0.103,0.066132392,0.0,2.15,92.87
2019-10-04 23:00:00,0.069,0.081103173,0.014,2.4,93.12
2019-10-04 23:15:00,0.108,0.061384261,0.0,2.6,93.32
2019-10-04 23:30:00,0.068,0.066401296,0.019,3.475,92.3
2019-10-04 23:45:00,0.064,0.05894558,0.036,4.35,91.28
2019-10-05 00:00:00,0.109,0.080788455,0.033,4.6,91.53
2019-10-05 00:15:00,0.06,0.074907916,0.018,4.8,91.73
2019-10-05 00:30:00,0.074,0.04013156,0.017,4.425,91.35
2019-10-05 00:45:00,0.106,0.060259402,0.019,4.05,90.97
2019-10-05 01:00:00,0.051,0.066806434,0.0,4.3,91.22
2019-10-05 01:15:00,0.069,0.071647196,0.033,4.5,91.42
2019-10-05 01:30:00,0.057,0.074546985,0.045,4.075,91.11
2019-10-05 01:45:00,0.064,0.059532683,0.021,3.65,90.8
2019-10-05 02:00:00,0.095,0.056165613,0.0,3.9,91.05
2019-10-05 02:15:00,0.076,0.06328265,0.0,4.1,91.25
2019-10-05 02:30:00,0.09,0.070139677,0.009,3.725,91.31
2019-10-05 02:45:00,0.077,0.062184357,0.018,3.35,91.37
2019-10-05 03:00:00,0.058,0.070885016,0.0,3.6,91.62
2019-10-05 03:15:00,0.11,0.066372265,0.005,3.8,91.82
2019-10-05 03:30:00,0.082,0.040539179,0.045,3.525,91.81
2019-10-05 03:45:00,0.083,0.058524613,0.025,3.25,91.8
2019-10-05 04:00:00,0.111,0.038871988,0.043,3.5,92.05
2019-10-05 04:15:00,0.099,0.040141341,0.018,3.7,92.25
2019-10-05 04:30:00,0.089,0.050641218,0.023,3.975,92.915
2019-10-05 04:45:00,0.073,0.039536492,0.025,4.25,93.58
2019-10-05 05:00:00,0.092,0.062514568,0.015,4.5,93.83
2019-10-05 05:15:00,0.086,0.044366847,0.054,4.7,94.03
2019-10-05 05:30:00,0.107,0.04620732,0.054,5.375,94.415
2019-10-05 05:45:00,0.123,0.087798884,0.075,6.05,94.8
2019-10-05 06:00:00,0.075,0.03303881,0.094,6.3,95.05
2019-10-05 06:15:00,0.103,0.056096223,0.125,6.5,95.25
2019-10-05 06:30:00,0.097,0.062361816,0.164,6.825,94.275
2019-10-05 06:45:00,0.099,0.096585119,0.195,7.15,93.3
2019-10-05 07:00:00,0.095,0.045809923,0.269,7.4,93.55
2019-10-05 07:15:00,0.124,0.06515715,0.254,7.6,93.75
2019-10-05 07:30:00,0.123,0.065236245,0.328,7.825,92.425
2019-10-05 07:45:00,0.123,0.101340974,0.349,8.05,91.1
2019-10-05 08:00:00,0.116,0.062503456,0.371,8.3,91.35
2019-10-05 08:15:00,0.08,0.070875178,0.39,8.5,91.55
2019-10-05 08:30:00,0.092,0.086256675,0.408,8.625,90.185
2019-10-05 08:45:00,0.106,0.07179819,0.414,8.75,88.82
2019-10-05 09:00:00,0.091,0.091416436,0.435,9.0,89.07
2019-10-05 09:15:00,0.134,0.087557038,0.442,9.2,89.27
2019-10-05 09:30:00,0.106,0.072028783,0.484,9.225,87.65
2019-10-05 09:45:00,0.094,0.065110373,0.476,9.25,86.03
2019-10-05 10:00:00,0.132,0.088104057,0.51,9.5,86.28
2019-10-05 10:15:00,0.08,0.062499247,0.561,9.7,86.48
2019-10-05 10:30:00,0.108,0.069058862,0.597,9.625,85.61
2019-10-05 10:45:00,0.111,0.094584642,0.614,9.55,84.74
2019-10-05 11:00:00,0.107,0.05631021,0.615,9.8,84.99
2019-10-05 11:15:00,0.095,0.075501268,0.588,10.0,85.19
2019-10-05 11:30:00,0.12,0.097609706,0.564,9.825,84.82
2019-10-05 11:45:00,0.083,0.065833574,0.558,9.65,84.45
2019-10-05 12:00:00,0.127,0.06354832,0.564,9.9,84.7
2019-10-05 12:15:00,0.069,0.074311679,0.577,10.1,84.9
2019-10-05 12:30:00,0.127,0.076063076,0.612,9.875,84.155
2019-10-05 12:45:00,0.101,0.058870747,0.637,9.65,83.41
2019-10-05 13:00:00,0.081,0.088886228,0.618,9.9,83.66
2019-10-05 13:15:00,0.125,0.058103168,0.621,10.1,83.86
2019-10-05 13:30:00,0.122,0.092584374,0.564,9.825,82.505
2019-10-05 13:45:00,0.119,0.090200744,0.602,9.55,81.15
2019-10-05 14:00:00,0.107,0.088344571,0.552,9.8,81.4
2019-10-05 14:15:00,0.099,0.086529928,0.455,10.0,81.6
2019-10-05 14:30:00,0.085,0.074517875,0.416,9.625,81.585
2019-10-05 14:45:00,0.115,0.070346263,0.357,9.25,81.57
2019-10-05 15:00:00,0.098,0.075792732,0.317,9.5,81.82
2019-10-05 15:15:00,0.111,0.050879508,0.299,9.7,82.02
2019-10-05 15:30:00,0.126,0.087782403,0.266,9.325,84.125
2019-10-05 15:45:00,0.107,0.052688627,0.199,8.95,86.23
2019-10-05 16:00:00,0.112,0.052377755,0.133,9.2,86.48
2019-10-05 16:15:00,0.118,0.083489816,0.152,9.4,86.68
2019-10-05 16:30:00,0.099,0.058397987,0.102,9.025,88.05
2019-10-05 16:45:00,0.102,0.089911618,0.058,8.65,89.42
2019-10-05 17:00:00,0.114,0.083952142,0.075,8.9,89.67
2019-10-05 17:15:00,0.074,0.094695252,0.045,9.1,89.87
2019-10-05 17:30:00,0.107,0.056145787,0.035,8.575,90.865
2019-10-05 17:45:00,0.11,0.077572795,0.036,8.05,91.86
2019-10-05 18:00:00,0.072,0.076070776,0.041,8.3,92.11
2019-10-05 18:15:00,0.102,0.089642112,0.0,8.5,92.31
2019-10-05 18:30:00,0.083,0.072067901,0.044,7.825,92.7
2019-10-05 18:45:00,0.111,0.067582386,0.029,7.15,93.09
2019-10-05 19:00:00,0.101,0.075197337,0.017,7.4,93.34
2019-10-05 19:15:00,0.077,0.075819967,0.015,7.6,93.54
2019-10-05 19:30:00,0.101,0.073296179,0.019,7.125,93.72
2019-10-05 19:45:00,0.095,0.085672973,0.0,6.65,93.9
2019-10-05 20:00:00,0.093,0.103967087,0.003,6.9,94.15
2019-10-05 20:15:00,0.089,0.09830778,0.018,7.1,94.35
2019-10-05 20:30:00,0.093,0.062405997,0.0,6.775,94.005
2019-10-05 20:45:00,0.074,0.056949106,0.005,6.45,93.66
2019-10-05 21:00:00,0.062,0.09040003,0.026,6.7,93.91
2019-10-05 21:15:00,0.085,0.057182813,0.05,6.9,94.11
2019-10-05 21:30:00,0.055,0.073327408,0.043,6.525,93.56
2019-10-05 21:45:00,0.093,0.029347373,0.027,6.15,93.01
2019-10-05 22:00:00,0.106,0.081568366,0.008,6.4,93.26
2019-10-05 22:15:00,0.078,0.077911301,0.028,6.6,93.46
2019-10-05 22:30:00,0.061,0.03855974,0.01,6.225,93.035
2019-10-05 22:45:00,0.063,0.043487727,0.0,5.85,92.61
2019-10-05 23:00:00,0.104,0.062747908,0.028,6.1,92.86
2019-10-05 23:15:00,0.082,0.062042677,0.038,6.3,93.06
2019-10-05 23:30:00,0.091,0.04772071,0.038,7.375,92.5
2019-10-05 23:45:00,0.049,0.0629634,0.005,8.45,91.94
2019-10-06 00:00:00,0.088,0.054682624,0.01,8.7,92.19
2019-10-06 00:15:00,0.073,0.022389346,0.0,8.9,92.39
2019-10-06 00:30:00,0.057,0.0265001,0.0,8.525,91.83
2019-10-06 00:45:00,0.073,0.025902218,0.0,8.15,91.27
2019-10-06 01:00:00,0.066,0.037912566,0.038,8.4,91.52
2019-10-06 01:15:00,0.069,0.020154449,0.033,8.6,91.72
2019-10-06 01:30:00,0.105,0.043183403,0.041,8.275,90.875
2019-10-06 01:45:00,0.075,0.024230767,0.007,7.95,90.03
2019-10-06 02:00:00,0.058,0.012557295,0.004,8.2,90.28
2019-10-06 02:15:00,0.06,0.006134818,0.031,8.4,90.48
2019-10-06 02:30:00,0.088,0.023667065,0.028,8.025,90.08
2019-10-06 02:45:00,0.064,0.022269589,0.007,7.65,89.68
2019-10-06 03:00:00,0.056,0.034564121,0.038,7.9,89.93
2019-10-06 03:15:00,0.078,0.018791008,0.04,8.1,90.13
2019-10-06 03:30:00,0.1,0.021849806,0.024,8.075,90.065
2019-10-06 03:45:00,0.091,0.025040322,0.023,8.05,90.0
2019-10-06 04:00:00,0.065,0.027677247,0.018,8.3,90.25
2019-10-06 04:15:00,0.1,0.01697754,0.035,8.5,90.45
2019-10-06 04:30:00,0.094,0.012975624,0.05,8.975,90.73
2019-10-06 04:45:00,0.086,0.038110122,0.017,9.45,91.01
2019-10-06 05:00:00,0.059,0.022384282,0.023,9.7,91.26
2019-10-06 05:15:00,0.094,0.044240454,0.067,9.9,91.46
2019-10-06 05:30:00,0.099,0.048315071,0.108,10.225,91.34
2019-10-06 05:45:00,0.057,0.048869955,0.132,10.55,91.22
2019-10-06 06:00:00,0.105,0.008300999,0.134,10.8,91.47
2019-10-06 06:15:00,0.069,0.037988141,0.225,11.0,91.67
2019-10-06 06:30:00,0.075,0.044296115,0.277,11.575,91.65
2019-10-06 06:45:00,0.084,0.067833956,0.297,12.15,91.63
2019-10-06 07:00:00,0.113,0.052443982,0.349,12.4,91.88
2019-10-06 07:15:00,0.074,0.067784595,0.429,12.6,92.08
2019-10-06 07:30:00,0.076,0.051438207,0.508,12.825,91.775
2019-10-06 07:45:00,0.086,0.082131621,0.578,13.05,91.47
2019-10-06 08:00:00,0.109,0.061066989,0.58,13.3,91.72
2019-10-06 08:15:00,0.123,0.052977043,0.63,13.5,91.92
2019-10-06 08:30:00,0.068,0.085061641,0.691,13.625,91.395
2019-10-06 08:45:00,0.072,0.082677283,0.671,13.75,90.87
2019-10-06 09:00:00,0.096,0.084848173,0.705,14.0,91.12
2019-10-06 09:15:00,0.121,0.073566759,0.731,14.2,91.32
2019-10-06 09:30:00,0.067,0.078286563,0.747,14.175,90.915
2019-10-06 09:45:00,0.115,0.085253425,0.818,14.15,90.51
2019-10-06 10:00:00,0.074,0.082484755,0.832,14.4,90.76
2019-10-06 10:15:00,0.063,0.07682208,0.888,14.6,90.96
2019-10-06 10:30:00,0.107,0.058117829,0.907,14.475,90.57
2019-10-06 10:45:00,0.108,0.045663949,0.937,14.35,90.18
2019-10-06 11:00:00,0.07,0.087151296,0.935,14.6,90.43
2019-10-06 11:15:00,0.111,0.054944471,0.881,14.8,90.63
2019-10-06 11:30:00,0.106,0.046945405,0.88,14.625,89.345
2019-10-06 11:45:00,0.112,0.063293449,0.798,14.45,88.06
2019-10-06 12:00:00,0.096,0.078897279,0.809,14.7,88.31
2019-10-06 12:15:00,0.085,0.085886888,0.77,14.9,88.51
2019-10-06 12:30:00,0.105,0.042001482,0.746,14.675,87.285
2019-10-06 12:45:00,0.06,0.051766713,0.724,14.45,86.06
2019-10-06 13:00:00,0.085,0.085165314,0.669,14.7,86.31
2019-10-06 13:15:00,0.103,0.044647977,0.684,14.9,86.51
2019-10-06 13:30:00,0.085,0.059825102,0.604,14.625,86.16
2019-10-06 13:45:00,0.078,0.050533342,0.58,14.35,85.81
2019-10-06 14:00:00,0.07,0.065142693,0.545,14.6,86.06
2019-10-06 14:15:00,0.094,0.050903604,0.494,14.8,86.26
2019-10-06 14:30:00,0.101,0.062456985,0.426,14.475,85.875
2019-10-06 14:45:00,0.087,0.048382843,0.393,14.15,85.49
2019-10-06 15:00:00,0.071,0.060831322,0.365,14.4,85.74
2019-10-06 15:15:00,0.081,0.045751554,0.29,14.6,85.94
2019-10-06 15:30:00,0.122,0.065153922,0.232,14.225,86.105
2019-10-06 15:45:00,0.085,0.044521558,0.183,13.85,86.27
2019-10-06 16:00:00,0.111,0.050599495,0.187,14.1,86.52
2019-10-06 16:15:00,0.072,0.061849578,0.135,14.3,86.72
2019-10-06 16:30:00,0.117,0.050189491,0.118,13.725,87.935
2019-10-06 16:45:00,0.115,0.072251342,0.097,13.15,89.15
2019-10-06 17:00:00,0.086,0.046003086,0.073,13.4,89.4
2019-10-06 17:15:00,0.107,0.068225088,0.029,13.6,89.6
2019-10-06 17:30:00,0.093,0.083537727,0.044,12.925,89.78
2019-10-06 17:45:00,0.069,0.084256722,0.05,12.25,89.96
2019-10-06 18:00:00,0.078,0.056263273,0.035,12.5,90.21
2019-10-06 18:15:00,0.081,0.064283371,0.016,12.7,90.41
2019-10-06 18:30:00,0.093,0.082487477,0.043,12.075,90.015
2019-10-06 18:45:00,0.079,0.084978858,0.026,11.45,89.62
2019-10-06 19:00:00,0.085,0.05410257,0.037,11.7,89.87
2019-10-06 19:15:00,0.074,0.065981928,0.035,11.9,90.07
2019-10-06 19:30:00,0.099,0.063199499,0.039,11.275,89.66
2019-10-06 19:45:00,0.068,0.075468871,0.001,10.65,89.25
2019-10-06 20:00:00,0.113,0.097204071,0.047,10.9,89.5
2019-10-06 20:15:00,0.07,0.072109216,0.005,11.1,89.7
2019-10-06 20:30:00,0.112,0.047488909,0.046,10.825,88.68
2019-10-06 20:45:00,0.082,0.050833601,0.022,10.55,87.66
2019-10-06 21:00:00,0.103,0.093743701,0.047,10.8,87.91
2019-10-06 21:15:00,0.074,0.077111249,0.05,11.0,88.11
2019-10-06 21:30:00,0.116,0.079530392,0.045,10.725,87.44
2019-10-06 21:45:00,0.114,0.040455469,0.009,10.45,86.77
2019-10-06 22:00:00,0.063,0.071547416,0.048,10.7,87.02
2019-10-06 22:15:00,0.104,0.070706956,0.015,10.9,87.22
2019-10-06 22:30:00,0.073,0.046120157,0.014,10.675,87.1
2019-10-06 22:45:00,0.094,0.066505826,0.015,10.45,86.98
2019-10-06 23:00:00,0.106,0.078224133,0.019,10.7,87.23
2019-10-06 23:15:00,0.074,0.069905684,0.002,10.9,87.43
2019-10-06 23:30:00,0.073,0.041930027,0.0,12.375,87.79
2019-10-06 23:45:00,0.089,0.031842226,0.007,13.85,88.15
2019-10-07 00:00:00,0.071,0.056012787,0.004,14.1,88.4
2019-10-07 00:15:00,0.064,0.059506789,0.031,14.3,88.6
2019-10-07 00:30:00,0.089,0.063175326,0.04,14.075,89.025
2019-10-07 00:45:00,0.083,0.0179108,0.029,13.85,89.45
2019-10-07 01:00:00,0.105,0.033073588,0.006,14.1,89.7
2019-10-07 01:15:00,0.09,0.035687101,0.046,14.3,89.9
2019-10-07 01:30:00,0.056,0.026352327,0.034,14.125,90.23
2019-10-07 01:45:00,0.082,0.008045507,0.013,13.95,90.56
2019-10-07 02:00:00,0.095,0.030164152,0.026,14.2,90.81
2019-10-07 02:15:00,0.068,0.051545811,0.0,14.4,91.01
2019-10-07 02:30:00,0.091,0.0246012,0.032,14.225,90.985
2019-10-07 02:45:00,0.114,0.035881734,0.024,14.05,90.96
2019-10-07 03:00:00,0.063,0.04405623,0.009,14.3,91.21
2019-10-07 03:15:00,0.085,0.048850264,0.038,14.5,91.41
2019-10-07 03:30:00,0.11,0.014928616,0.033,14.375,91.725
2019-10-07 03:45:00,0.085,0.03679411,0.01,14.25,92.04
2019-10-07 04:00:00,0.118,0.019729678,0.005,14.5,92.29
2019-10-07 04:15:00,0.088,0.033298386,0.036,14.7,92.49
2019-10-07 04:30:00,0.1,0.039513941,0.028,14.625,92.555
2019-10-07 04:45:00,0.137,0.029941173,0.03,14.55,92.62
2019-10-07 05:00:00,0.133,0.032443755,0.049,14.8,92.87
2019-10-07 05:15:00,0.139,0.047065484,0.048,15.0,93.07
2019-10-07 05:30:00,0.126,0.029678941,0.072,14.975,92.67
2019-10-07 05:45:00,0.135,0.047370801,0.104,14.95,92.27
2019-10-07 06:00:00,0.117,0.020284256,0.148,15.2,92.52
2019-10-07 06:15:00,0.114,0.043990081,0.203,15.4,92.72
2019-10-07 06:30:00,0.144,0.05499039,0.235,15.475,92.385
2019-10-07 06:45:00,0.115,0.066185761,0.262,15.55,92.05
2019-10-07 07:00:00,0.116,0.030052499,0.294,15.8,92.3
2019-10-07 07:15:00,0.151,0.043708747,0.344,16.0,92.5
2019-10-07 07:30:00,0.127,0.055379553,0.402,16.375,91.84
2019-10-07 07:45:00,0.149,0.064510151,0.446,16.75,91.18
2019-10-07 08:00:00,0.109,0.070730583,0.499,17.0,91.43
2019-10-07 08:15:00,0.124,0.068871705,0.515,17.2,91.63
2019-10-07 08:30:00,0.147,0.074598042,0.594,17.675,91.07
2019-10-07 08:45:00,0.142,0.054325885,0.622,18.15,90.51
2019-10-07 09:00:00,0.125,0.068010271,0.647,18.4,90.76
2019-10-07 09:15:00,0.098,0.049248397,0.66,18.6,90.96
2019-10-07 09:30:00,0.14,0.060989242,0.701,18.875,90.45
2019-10-07 09:45:00,0.131,0.08867028,0.733,19.15,89.94
2019-10-07 10:00:00,0.093,0.049491307,0.763,19.4,90.19
2019-10-07 10:15:00,0.103,0.077560459,0.842,19.6,90.39
2019-10-07 10:30:00,0.108,0.05889303,0.888,19.675,89.53
2019-10-07 10:45:00,0.101,0.055150775,0.953,19.75,88.67
2019-10-07 11:00:00,0.138,0.061118316,0.925,20.0,88.92
2019-10-07 11:15:00,0.143,0.073997444,0.895,20.2,89.12
2019-10-07 11:30:00,0.132,0.064102018,0.877,20.125,88.825
2019-10-07 11:45:00,0.136,0.086230573,0.865,20.05,88.53
2019-10-07 12:00:00,0.149,0.073877365,0.872,20.3,88.78
2019-10-07 12:15:00,0.09,0.074155943,0.851,20.5,88.98
2019-10-07 12:30:00,0.114,0.077834974,0.832,20.225,88.95
2019-10-07 12:45:00,0.103,0.070655382,0.768,19.95,88.92
2019-10-07 13:00:00,0.118,0.069445673,0.765,20.2,89.17
2019-10-07 13:15:00,0.089,0.056302959,0.737,20.4,89.37
2019-10-07 13:30:00,0.102,0.080041397,0.702,20.025,89.73
2019-10-07 13:45:00,0.087,0.059109077,0.678,19.65,90.09
2019-10-07 14:00:00,0.122,0.086670121,0.566,19.9,90.34
2019-10-07 14:15:00,0.12,0.037513293,0.54,20.1,90.54
2019-10-07 14:30:00,0.117,0.070572728,0.464,19.675,90.99
2019-10-07 14:45:00,0.142,0.041765455,0.386,19.25,91.44
2019-10-07 15:00:00,0.124,0.059183386,0.323,19.5,91.69
2019-10-07 15:15:00,0.135,0.059292212,0.275,19.7,91.89
2019-10-07 15:30:00,0.123,0.046576407,0.172,19.275,92.265
2019-10-07 15:45:00,0.149,0.053895666,0.111,18.85,92.64
2019-10-07 16:00:00,0.111,0.036746412,0.121,19.1,92.89
2019-10-07 16:15:00,0.1,0.054778387,0.082,19.3,93.09
2019-10-07 16:30:00,0.099,0.072936242,0.081,18.775,94.635
2019-10-07 16:45:00,0.133,0.083783028,0.053,18.25,96.18
2019-10-07 17:00:00,0.128,0.069649565,0.053,18.5,96.43
2019-10-07 17:15:00,0.151,0.078252384,0.041,18.7,96.63
2019-10-07 17:30:00,0.129,0.076179353,0.002,18.075,97.51
2019-10-07 17:45:00,0.133,0.064665621,0.0,17.45,98.39
2019-10-07 18:00:00,0.088,0.061712549,0.038,17.7,98.64
2019-10-07 18:15:00,0.102,0.087430336,0.015,17.9,98.84
2019-10-07 18:30:00,0.092,0.088538134,0.041,17.225,97.96
2019-10-07 18:45:00,0.086,0.078644954,0.038,16.55,97.08
2019-10-07 19:00:00,0.115,0.104090712,0.043,16.8,97.33
2019-10-07 19:15:00,0.119,0.098517865,0.009,17.0,97.53
2019-10-07 19:30:00,0.097,0.098412232,0.004,16.125,96.82
2019-10-07 19:45:00,0.105,0.091639642,0.025,15.25,96.11
2019-10-07 20:00:00,0.115,0.064863343,0.047,15.5,96.36
2019-10-07 20:15:00,0.081,0.053421287,0.028,15.7,96.56
2019-10-07 20:30:00,0.117,0.083056284,0.046,15.175,95.915
2019-10-07 20:45:00,0.108,0.063313705,0.0,14.65,95.27
2019-10-07 21:00:00,0.09,0.079812768,0.031,14.9,95.52
2019-10-07 21:15:00,0.124,0.059644727,0.006,15.1,95.72
2019-10-07 21:30:00,0.1,0.057451883,0.021,14.725,94.89
2019-10-07 21:45:00,0.07,0.057504811,0.031,14.35,94.06
2019-10-07 22:00:00,0.076,0.073038725,0.0,14.6,94.31
2019-10-07 22:15:00,0.079,0.055350879,0.031,14.8,94.51
2019-10-07 22:30:00,0.081,0.074247956,0.022,14.525,94.08
2019-10-07 22:45:00,0.079,0.077556536,0.04,14.25,93.65
2019-10-07 23:00:00,0.115,0.06709572,0.01,14.5,93.9
2019-10-07 23:15:00,0.076,0.072073437,0.005,14.7,94.1
2019-10-07 23:30:00,0.077,0.05512796,0.0,15.325,93.955
2019-10-07 23:45:00,0.067,0.071304685,0.0,15.95,93.81
2019-10-08 00:00:00,0.067,0.080313406,0.024,16.2,94.06
2019-10-08 00:15:00,0.081,0.061816611,0.0,16.4,94.26
2019-10-08 00:30:00,0.115,0.031795632,0.0,16.025,93.835
2019-10-08 00:45:00,0.088,0.02380912,0.005,15.65,93.41
2019-10-08 01:00:00,0.113,0.063820746,0.041,15.9,93.66
2019-10-08 01:15:00,0.065,0.036779887,0.032,16.1,93.86
2019-10-08 01:30:00,0.064,0.035970655,0.034,15.825,93.315
2019-10-08 01:45:00,0.064,0.011138808,0.03,15.55,92.77
2019-10-08 02:00:00,0.091,0.079867724,0.037,15.8,93.02
2019-10-08 02:15:00,0.093,0.026531178,0.0,16.0,93.22
2019-10-08 02:30:00,0.074,0.022380368,0.005,15.675,93.015
2019-10-08 02:45:00,0.113,0.053171051,0.022,15.35,92.81
2019-10-08 03:00:00,0.071,0.034941756,0.005,15.6,93.06
2019-10-08 03:15:00,0.064,0.048512306,0.012,15.8,93.26
2019-10-08 03:30:00,0.087,0.010424357,0.008,15.575,93.195
2019-10-08 03:45:00,0.123,0.04798243,0.009,15.35,93.13
2019-10-08 04:00:00,0.089,0.037285509,0.024,15.6,93.38
2019-10-08 04:15:00,0.111,0.013038857,0.017,15.8,93.58
2019-10-08 04:30:00,0.094,0.028057312,0.035,15.725,93.445
2019-10-08 04:45:00,0.139,0.027024042,0.037,15.65,93.31
2019-10-08 05:00:00,0.107,0.033470685,0.069,15.9,93.56
2019-10-08 05:15:00,0.117,0.046792375,0.087,16.1,93.76
2019-10-08 05:30:00,0.106,0.030694934,0.103,16.175,93.48
2019-10-08 05:45:00,0.11,0.030224831,0.105,16.25,93.2
2019-10-08 06:00:00,0.127,0.057826653,0.163,16.5,93.45
2019-10-08 06:15:00,0.147,0.035635602,0.204,16.7,93.65
2019-10-08 06:30:00,0.123,0.030676075,0.217,16.775,92.845
